Venta_ID,Fecha_facturacion,Año,Mes,MesNombre,Total_ventas,Ganancia,Margen,Unidades_vendidas,Precio_unitario,Minorista_ID,Ciudad_ID,Cat_Producto_ID,Metodo_venta_ID,Minorista,Minorista_Codigo,Ciudad_ID_minorista,Ciudad,Estado_ID,Region_ID,Estado,Region,Metodo_venta,Cat_Producto
705,2020-07-25,2020,7,2020-07,360000.00000000006,108000.00000000001,0.3,600,60.00000000000001,19,10,1,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Street Footwear
706,2020-07-26,2020,7,2020-07,406250.0000000001,101562.50000000003,0.25,625,65.00000000000001,19,10,2,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Athletic Footwear
707,2020-07-27,2020,7,2020-07,285000.00000000006,71250.00000000001,0.25,475,60.00000000000001,19,10,3,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Street Footwear
708,2020-07-28,2020,7,2020-07,315000.00000000006,94500.00000000001,0.3,450,70.00000000000001,19,10,4,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Athletic Footwear
709,2020-07-29,2020,7,2020-07,382500.00000000006,95625.00000000001,0.25,425,90.00000000000001,19,10,5,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Apparel
710,2020-07-30,2020,7,2020-07,522500.00000000006,104500.00000000001,0.2,550,95.00000000000001,19,10,6,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Apparel
711,2020-07-31,2020,7,2020-07,600000.0000000001,180000.00000000003,0.3,750,80.00000000000001,19,10,1,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Street Footwear
712,2020-08-01,2020,8,2020-08,637500.0000000001,159375.00000000003,0.25,750,85.00000000000001,19,10,2,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Athletic Footwear
713,2020-08-02,2020,8,2020-08,440000.00000000006,110000.00000000001,0.25,550,80.00000000000001,19,10,3,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Street Footwear
714,2020-08-03,2020,8,2020-08,440000.00000000006,132000.0,0.3,550,80.00000000000001,19,10,4,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Athletic Footwear
715,2020-08-04,2020,8,2020-08,427500.00000000006,106875.00000000001,0.25,475,90.00000000000001,19,10,5,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Apparel
716,2020-08-05,2020,8,2020-08,546250.0000000001,109250.00000000003,0.2,575,95.00000000000001,19,10,6,1,West Gear,1128299,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Apparel
717,2020-08-06,2020,8,2020-08,472500.0,212625.0,0.45,1050,45.0,20,10,1,1,Foot Locker,1185732,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Street Footwear
718,2020-08-07,2020,8,2020-08,382500.0,133875.0,0.35,850,45.0,20,10,2,1,Foot Locker,1185732,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Men's Athletic Footwear
719,2020-08-08,2020,8,2020-08,297500.0,74375.0,0.25,850,35.0,20,10,3,1,Foot Locker,1185732,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Street Footwear
720,2020-08-09,2020,8,2020-08,280000.0,84000.0,0.3,700,40.0,20,10,4,1,Foot Locker,1185732,10,"Seattle, Estados Unidos",47,3,Washington,West,In-store,Women's Athletic Footwear
721,2020-08-10,2020,8,2020-08,412500.00000000006,144375.0,0.35,750,55.0,21,11,5,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
722,2020-08-11,2020,8,2020-08,382500.0,191250.0,0.5,850,45.0,21,11,6,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
723,2020-08-12,2020,8,2020-08,495000.0,222750.0,0.45,1100,45.0,21,11,1,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
724,2020-08-13,2020,8,2020-08,337500.0,118124.99999999999,0.35,750,45.0,21,11,2,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
725,2020-08-14,2020,8,2020-08,280000.0,70000.0,0.25,800,35.0,21,11,3,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
726,2020-08-15,2020,8,2020-08,270000.0,81000.0,0.3,675,40.0,22,11,4,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
727,2020-08-16,2020,8,2020-08,412500.00000000006,144375.0,0.35,750,55.0,21,11,5,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
728,2020-08-17,2020,8,2020-08,382500.0,191250.0,0.5,850,45.0,21,11,6,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
729,2020-08-18,2020,8,2020-08,481500.0,216675.0,0.45,1070,45.0,21,11,1,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
730,2020-08-19,2020,8,2020-08,337500.0,118124.99999999999,0.35,750,45.0,21,11,2,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
731,2020-08-20,2020,8,2020-08,271250.0,67812.5,0.25,775,35.0,21,11,3,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
732,2020-08-21,2020,8,2020-08,250000.0,75000.0,0.3,625,40.0,21,11,4,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
733,2020-08-22,2020,8,2020-08,371250.00000000006,129937.50000000001,0.35,675,55.0,21,11,5,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
734,2020-08-23,2020,8,2020-08,348750.0,174375.0,0.5,775,45.0,21,11,6,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
735,2020-04-24,2020,4,2020-04,461250.0,207562.5,0.45,1025,45.0,21,11,1,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
736,2020-04-24,2020,4,2020-04,326250.0,114187.5,0.35,725,45.0,21,11,2,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
737,2020-04-24,2020,4,2020-04,253750.0,63437.5,0.25,725,35.0,22,11,3,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
738,2020-04-24,2020,4,2020-04,260000.0,78000.0,0.3,650,40.0,22,11,4,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
739,2020-04-24,2020,4,2020-04,371250.00000000006,129937.50000000001,0.35,675,55.0,22,11,5,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
740,2020-04-24,2020,4,2020-04,360000.0,180000.0,0.5,800,45.0,22,11,6,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
741,2020-04-24,2020,4,2020-04,588500.0000000001,264825.00000000006,0.45,1070,55.0,22,11,1,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
742,2020-04-24,2020,4,2020-04,426250.00000000006,149187.5,0.35,775,55.0,22,11,2,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
743,2020-04-24,2020,4,2020-04,375000.0,93750.0,0.25,750,50.0,22,11,3,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
744,2020-04-24,2020,4,2020-04,350000.0,105000.0,0.3,700,50.0,22,11,4,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
745,2020-04-24,2020,4,2020-04,435000.0,152250.0,0.35,725,60.0,22,11,5,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
746,2020-04-24,2020,4,2020-04,536250.0,268125.0,0.5,825,65.0,22,11,6,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
747,2020-04-24,2020,4,2020-04,645000.0,290250.0,0.45,1075,60.0,22,11,1,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
748,2020-04-24,2020,4,2020-04,453750.00000000006,158812.5,0.35,825,55.0,22,11,2,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
749,2020-09-07,2020,9,2020-09,400000.0,100000.0,0.25,800,50.0,22,11,3,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
750,2020-09-08,2020,9,2020-09,387500.0,116250.0,0.3,775,50.0,22,11,4,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
751,2020-09-09,2020,9,2020-09,503750.0,176312.5,0.35,775,65.0,22,11,5,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
752,2020-09-10,2020,9,2020-09,647500.0,323750.0,0.5,925,70.0,22,11,6,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
753,2020-09-11,2020,9,2020-09,747500.0,336375.0,0.45,1150,65.0,22,11,1,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
754,2020-09-12,2020,9,2020-09,540000.0000000001,189000.00000000003,0.35,900,60.00000000000001,22,11,2,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
755,2020-09-13,2020,9,2020-09,453750.00000000006,113437.50000000001,0.25,825,55.0,22,11,3,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
756,2020-09-14,2020,9,2020-09,426250.00000000006,127875.00000000001,0.3,775,55.0,22,11,4,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
757,2020-09-15,2020,9,2020-09,520000.0,182000.0,0.35,800,65.0,22,11,5,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
758,2020-09-16,2020,9,2020-09,682500.0,341250.0,0.5,975,70.0,22,11,6,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
759,2020-09-17,2020,9,2020-09,731250.0,329062.5,0.45,1125,65.0,22,11,1,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
760,2020-09-18,2020,9,2020-09,540000.0000000001,189000.00000000003,0.35,900,60.00000000000001,22,11,2,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
761,2020-09-19,2020,9,2020-09,453750.00000000006,113437.50000000001,0.25,825,55.0,22,11,3,1,West Gear,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
762,2020-09-20,2020,9,2020-09,348750.0,104625.0,0.3,775,45.0,21,11,4,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
763,2020-09-21,2020,9,2020-09,412500.00000000006,144375.0,0.35,750,55.0,21,11,5,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
764,2020-09-22,2020,9,2020-09,555000.0000000001,277500.00000000006,0.5,925,60.00000000000001,21,11,6,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
765,2020-09-23,2020,9,2020-09,577500.0000000001,259875.00000000006,0.45,1050,55.0,21,11,1,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
766,2020-09-24,2020,9,2020-09,425000.0000000001,148750.00000000003,0.35,850,50.000000000000014,21,11,2,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
767,2020-09-25,2020,9,2020-09,337500.0,84375.0,0.25,750,45.0,23,11,3,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
768,2020-09-26,2020,9,2020-09,326250.0,97875.0,0.3,725,45.0,23,11,4,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
769,2020-09-27,2020,9,2020-09,398750.00000000006,139562.5,0.35,725,55.0,23,11,5,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
770,2020-09-28,2020,9,2020-09,495000.00000000006,247500.00000000003,0.5,825,60.00000000000001,23,11,6,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
771,2020-09-29,2020,9,2020-09,600000.0000000001,270000.00000000006,0.45,1000,60.00000000000001,23,11,1,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
772,2020-09-30,2020,9,2020-09,412500.0000000001,144375.00000000003,0.35,825,50.000000000000014,23,11,2,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
773,2020-10-01,2020,10,2020-10,362500.0000000001,90625.00000000003,0.25,725,50.000000000000014,23,11,3,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
774,2020-10-02,2020,10,2020-10,350000.0000000001,105000.00000000003,0.3,700,50.000000000000014,23,11,4,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
775,2020-10-03,2020,10,2020-10,420000.00000000006,147000.0,0.35,700,60.00000000000001,23,11,5,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
776,2020-10-04,2020,10,2020-10,536250.0,268125.0,0.5,825,65.0,23,11,6,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
777,2020-10-05,2020,10,2020-10,585000.0000000001,263250.00000000006,0.45,975,60.00000000000001,23,11,1,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
778,2020-10-06,2020,10,2020-10,400000.0000000001,140000.00000000003,0.35,800,50.000000000000014,23,11,2,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
779,2020-10-07,2020,10,2020-10,372500.0000000001,93125.00000000003,0.25,745,50.000000000000014,23,11,3,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
780,2020-10-08,2020,10,2020-10,387500.0000000001,116250.00000000003,0.3,775,50.000000000000014,23,11,4,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
781,2020-10-09,2020,10,2020-10,487500.0,170625.0,0.35,750,65.0,23,11,5,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
782,2020-10-10,2020,10,2020-10,595000.0,297500.0,0.5,850,70.0,23,11,6,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
783,2020-05-24,2020,5,2020-05,698750.0,314437.5,0.45,1075,65.0,23,11,1,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
784,2020-05-24,2020,5,2020-05,481250.00000000006,168437.5,0.35,875,55.0,23,11,2,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
785,2020-05-24,2020,5,2020-05,453750.00000000006,113437.50000000001,0.25,825,55.0,23,11,3,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
786,2020-05-24,2020,5,2020-05,426250.00000000006,127875.00000000001,0.3,775,55.0,23,11,4,1,Sports Direct,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
787,2020-05-24,2020,5,2020-05,503750.0,176312.5,0.35,775,65.0,21,11,5,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Apparel
788,2020-05-24,2020,5,2020-05,612500.0,306250.0,0.5,875,70.0,21,11,6,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Apparel
789,2020-10-17,2020,10,2020-10,157500.0,55125.00000000001,0.35000000000000003,450,35.0,21,11,1,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Street Footwear
790,2020-10-18,2020,10,2020-10,87500.0,26250.0,0.3,250,35.0,21,11,2,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Men's Athletic Footwear
791,2020-10-19,2020,10,2020-10,62500.0,18750.0,0.3,250,25.0,21,11,3,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Street Footwear
792,2020-10-20,2020,10,2020-10,30000.000000000004,10500.000000000002,0.35000000000000003,100,30.000000000000004,21,11,4,1,Foot Locker,1185732,11,"Miami, Estados Unidos",9,5,Florida,Southeast,In-store,Women's Athletic Footwear
793,2020-10-21,2020,10,2020-10,67499.99999999999,20249.999999999996,0.3,150,44.99999999999999,24,12,5,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Apparel
794,2020-10-22,2020,10,2020-10,87500.0,39375.0,0.45,250,35.0,24,12,6,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Apparel
795,2020-10-23,2020,10,2020-10,175000.0,61250.00000000001,0.35000000000000003,500,35.0,24,12,1,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Street Footwear
796,2020-10-24,2020,10,2020-10,52500.0,15750.0,0.3,150,35.0,24,12,2,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Athletic Footwear
797,2020-10-25,2020,10,2020-10,50000.0,15000.0,0.3,200,25.0,24,12,3,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Street Footwear
798,2020-10-26,2020,10,2020-10,22500.000000000004,7875.000000000002,0.35000000000000003,75,30.000000000000004,24,12,4,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Athletic Footwear
799,2020-10-27,2020,10,2020-10,67499.99999999999,20249.999999999996,0.3,150,44.99999999999999,24,12,5,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Apparel
800,2020-10-28,2020,10,2020-10,78750.0,35437.5,0.45,225,35.0,24,12,6,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Apparel
801,2020-10-29,2020,10,2020-10,178000.0,62300.00000000001,0.35000000000000003,445,40.0,24,12,1,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Street Footwear
802,2020-10-30,2020,10,2020-10,50000.0,15000.0,0.3,125,40.0,24,12,2,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Athletic Footwear
803,2020-10-31,2020,10,2020-10,52500.00000000001,15750.000000000002,0.3,175,30.000000000000004,24,12,3,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Street Footwear
804,2020-11-01,2020,11,2020-11,8750.0,3062.5000000000005,0.35000000000000003,25,35.0,24,12,4,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Athletic Footwear
805,2020-11-02,2020,11,2020-11,37500.0,11250.0,0.3,75,50.0,24,12,5,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Apparel
806,2020-11-03,2020,11,2020-11,70000.0,31500.0,0.45,175,40.0,24,12,6,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Apparel
807,2020-11-04,2020,11,2020-11,160000.0,56000.00000000001,0.35000000000000003,400,40.0,24,12,1,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Street Footwear
808,2020-11-05,2020,11,2020-11,40000.0,12000.0,0.3,100,40.0,24,12,2,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Athletic Footwear
809,2020-11-06,2020,11,2020-11,30000.000000000004,9000.0,0.3,100,30.000000000000004,24,12,3,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Street Footwear
810,2020-11-07,2020,11,2020-11,8750.0,3062.5000000000005,0.35000000000000003,25,35.0,24,12,4,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Athletic Footwear
811,2020-11-08,2020,11,2020-11,25000.0,7500.0,0.3,50,50.0,24,12,5,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Apparel
812,2020-11-09,2020,11,2020-11,70000.0,31500.0,0.45,175,40.0,24,12,6,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Women's Apparel
813,2020-11-10,2020,11,2020-11,222500.0,77875.00000000001,0.35000000000000003,445,50.0,24,12,1,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Street Footwear
814,2020-11-11,2020,11,2020-11,67500.00000000001,20250.000000000004,0.3,150,45.00000000000001,24,12,2,1,Foot Locker,1185732,12,"Minneapolis, Estados Unidos",23,4,Minnesota,Midwest,In-store,Men's Athletic Footwear
